16801.605141354223,3245.2313687033297
16605.513287247813,10781.627750443837
16577.23833051185,15929.304240011865
16734.12522484365,16402.277295403343
16878.76336321394,15623.502173759862
16815.954961294527,14644.676359950148
16637.141005652073,13372.109042645618
16599.165391822506,12400.864968800119
16742.529480758843,12298.057802558556
16877.77988645791,12535.527986405812
16811.283446703368,12115.254817320487
16619.416072299013,10947.459033059216
16580.032298568764,9966.5793458911394
16732.739416687422,9836.1210108837749
16871.230825332503,10054.755907370931
16801.292216931848,9684.3418290884529
16610.207153583426,8639.925427473896
16581.14988579153,7767.9355089287974
16732.582954476235,7657.5367679760184
16867.4310287751,7849.1266142719378
16806.522525134387,7512.2618876984534
16613.62697048509,6585.7451516387518
16576.90305434502,5817.9944887264191
16724.893954383606,5718.8917289621431
16866.402848530157,5880.3677330912906
16807.058967001318,5578.2537303216905
16619.214906598914,4766.0678044780616
16581.485161958357,4099.857030859037
16736.829785922742,4018.3673433916547
16883.792505716385,4159.423259712361
16823.934534065073,3893.4173568887772
16635.15170039555,3186.2211225907113
16588.123630061582,2609.0829474796842
16733.25350680989,2534.3854579638578
16874.360069556245,2643.813129028948
16808.13185073517,2400.5415692766928
16614.118708863105,1784.6744058185259
16571.873911842576,1290.3419049668271
16729.230192807936,1232.7431635815137
16872.348412555268,1330.703809223359
16811.6187228702,1123.6844183467495
16624.28875259027,603.39644029457463
16580.32287124668,192.09097516920588
16727.21853580696,145.48640944613533
16870.046182876373,219.5076241423958
16810.165859480603,35.924668301283177
16615.48216527488,-402.81915326143746
16574.064382799195,-744.13373439628174
16720.51301247037,-780.58235590863592
16870.984956143493,-720.36597343791482
16817.452528173035,-872.95653403347774
16625.406339813035,-1229.6874041619321
16575.897225844532,-1503.6879562859906
16717.62963743563,-1534.0606249027089
16866.87223516372,-1493.3591558348576
16806.41076641211,-1626.5340189886056
16614.632798985578,-1918.3596756624474
16561.726219859866,-2135.9679376124818
16703.704500639975,-2158.172039674364
16869.174464842614,-2126.4308451607044
16821.90052531964,-2227.4607537399124
16632.134214894082,-2445.9475584105221
16572.76798162079,-2606.5796948960169
16721.31767527076,-2621.6225297272263
16880.39504055918,-2601.7347884508176
16829.075435289793,-2686.5596527943721
16637.81155798573,-2855.5285603281663
16586.26843527179,-2971.0720126395154
16728.11260558517,-2976.5699220315814
16875.321194567823,-2967.9898564390633
16825.074473032295,-3042.5438520048042
16638.7279795084,-3166.9196654635498
16580.27816775777,-3241.3940132080038
16716.623808935143,-3242.3790055074696
16863.541825239878,-3245.0120349023573
16815.08324326077,-3305.1216925769213
16626.546278780257,-3387.1923505639215
16572.164484520494,-3426.3063713461684
16709.247733264892,-3420.1155671393371
16853.505891979443,-3426.9299121280651
16809.025920513384,-3472.0982851399117
