39248,2300000000
47124,7000000000
37379,2200000000
28943,7900000000
32950,4300000000
39109,3200000000
47048,0300000000
37545,8800000000
28965,2900000000
32908,4500000000
38985,8200000000
47002,4500000000
37724,1800000000
28973,6500000000
32876,9300000000
38874,4000000000
46962,0400000000
37916,8000000000
28984,2700000000
32820,8100000000
38761,9300000000
46948,4500000000
38098,9700000000
28971,7300000000
32746,9800000000
38646,4100000000
46922,6800000000
38267,8400000000
28966,7200000000
32693,9600000000
38531,6600000000
46887,1600000000
38462,6600000000
28989,3600000000
32651,8800000000
38433,1500000000
46854,3800000000
38649,7000000000
29006,7500000000
32615,1700000000
38342,9600000000
46828,8900000000
38854,3500000000
29019,8900000000
32538,4400000000
38208,6500000000
46770,9600000000
39019,6400000000
29040,1400000000
32500,0800000000
38117,2800000000
46719,5700000000
39188,6200000000
29052,7500000000
32441,6300000000
38005,0700000000
46659,0200000000
39364,7500000000
29080,4200000000
32380,7000000000
37889,6300000000
46614,7200000000
39555,7500000000
29113,6600000000
32348,0700000000
37810,5000000000
46579,3600000000
39759,1500000000
29154,7200000000
32287,9400000000
37706,8100000000
46503,5400000000
39917,4900000000
29188,1800000000
32254,2800000000
37626,7200000000
46453,0200000000
40102,4700000000
29212,8100000000
32187,8100000000
37502,6500000000
46354,7000000000
40257,5200000000
29259,6400000000
32159,3100000000
37428,7500000000
46295,7100000000
40425,0900000000
29293,3700000000
32090,8700000000
37322,8100000000
46223,9900000000
40603,6000000000
29344,8400000000
32038,7900000000
37229,6900000000
46143,0100000000
40746,0900000000
29379,1300000000
31997,2100000000
37153,2000000000
46071,5000000000
40930,2200000000
29449,5000000000
31957,6500000000
37077,4500000000
46022,2200000000
41099,2500000000
29484,0500000000
31897,1000000000
36978,8400000000
45926,0800000000
41262,0100000000
29551,6400000000
31857,7400000000
36894,5500000000
45833,6100000000
41426,1600000000
29598,5400000000
31806,0600000000
36826,0900000000
45766,4900000000
41595,5900000000
29662,5500000000
31742,8100000000
36728,4700000000
45681,1800000000
41746,4200000000
29720,2200000000
31706,5300000000
36653,4600000000
45590,8100000000
41915,4200000000
29776,7200000000
31643,1200000000
36572,1900000000
45499,1400000000
