-305.57069844850287,-59.021004696801228
-289.43273895177117,-193.65719052418999
-290.03623605206445,-281.82646909401194
-301.12270130189677,-288.60061578456771
-293.47840469818175,-276.12617738511386
-299.31221000101687,-258.28801345757472
-311.98564910717596,-239.1706934922413
-299.0216373230979,-228.63374060405158
-301.65914316882413,-226.98430135514963
-310.5104339731257,-228.87571021248721
-314.5784514639916,-223.70597057464551
-306.4200647378045,-205.90802608508722
-312.8797188853883,-189.372087153677
-307.2694310271062,-187.30574895355414
-296.51824194410347,-186.75510607752437
-296.13826228836325,-171.3616749226392
-294.9759715766873,-147.77556131839725
-294.5736401764918,-132.65646407564907
-297.0993872999415,-132.56541770237916
-301.43562572427106,-137.78442389490328
-313.3491055189497,-135.71031802338928
-308.8117013945224,-124.89962137935788
-299.759244890123,-112.28832955350937
-301.8156053800113,-106.50061227294978
-319.7864079220781,-109.57105593831717
-323.36268703492726,-111.43007238716014
-306.9565066047319,-100.43254983161302
-291.1538232748298,-80.830429288938106
-294.9089163433214,-68.629088883029084
-295.08773029896383,-66.12828683162148
-294.10425354293034,-59.55142170621761
-293.9477913317432,-46.020779711370238
-288.76218661811197,-36.818846973016953
-297.21114602221803,-38.214299159082422
-306.4200647378045,-44.627401612742169
-315.80779740903347,-45.925529179810809
-309.70577117273467,-39.515299332139854
-289.7680151186008,-29.104253464788606
-290.5950296634471,-20.256284468847003
-299.3792652343828,-16.711656951221457
-305.0789600704861,-13.798734218326024
-302.8661373694107,-7.7806249329697446
-286.52701217258124,-1.266536630044242
-279.4862126691595,4.4602565393359033
-277.67572136827965,11.544737750327291
-296.87586985538843,18.960981214527589
-302.70967515822355,20.521829433895249
-290.03623605206445,17.298960370109828
-281.81079409251146,16.578937009131295
-286.4152534503047,20.548952594712173
-295.78063437707834,27.07631800163503
-288.4716139401929,34.109307669609613
-281.2743522255841,39.0528107960182
-284.11302377140805,38.103355382202963
-296.07120705499733,33.043568890388656
-300.049817568042,31.740335649980775
-292.2490587531398,37.55275254412858
-282.9507330597321,44.433512597304286
-280.4920411696483,46.33552839200857
-297.0770355554862,43.973418560117942
-290.7961953635449,44.322511683539936
-298.61930592290236,49.390337328612937
-308.275259527595,46.947798397219891
-287.0634540395086,38.760489824809568
-285.25296273862875,41.884093282378892
-321.37338177840496,48.115857838183665
-320.94869863375413,42.640294430672242
-295.0206750655979,37.892071175832641
-300.78742513506717,41.203776648027635
-310.28691652857265,42.264105643931565
-328.59299523746915,39.351615794939576
-335.5220360186143,35.040610102771879
-330.17996909379593,29.116148534317567
-324.77084693561164,24.054643594675902
-325.2178818247178,24.337555923789512
-329.3976580378602,31.483981630501297
-320.0099253666312,41.855432711195412
-313.6173264524134,49.121108992909356
-312.1197595739078,49.095529144479571
-323.1168178459189,45.003345876249497
-336.9078441748434,41.908926749625273
-331.7445912056674,41.5731763390732
-337.6678034863238,40.214706959523753
-327.83303592598867,35.139168911855158
-331.4093150388378,33.58560172898887
-330.89522491636575,39.769078336153989
-332.23632958368415,47.87162206071325
-335.0973528739635,48.848518534320611
-326.3131173030278,43.25606243934461
-306.3306577599833,45.673119332629319
-316.1877770647737,59.074914598418694
-327.0060213811423,66.63541449179904
-320.0546288555418,62.513365162234543
-330.7387627051786,53.869633632635335
-329.0400301265753,46.026647394333089
-331.3869632943825,45.233427956896669
-329.26354757112836,50.731401971382148
-310.2198612952067,57.853898820789489
-317.6182887099134,62.494373841227798
-316.6571636983352,61.4043000879972
-315.74074217566755,61.212720572144626
-311.0915793289637,66.195679928770588
